m/z,area,Messung,sccm,Temperatur,Datei
163.1107,0.6720163109759246,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
164.154,0.7403661077236213,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
164.8366,0.7124919410567423,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
165.1157,0.8384759451221948,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
165.5125,0.6246803963412413,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
166.4375,0.8792528150410963,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
168.087,0.6979520223575969,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
168.3606,0.7764676930892626,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
168.6059,0.7571333333332669,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
169.228,0.7612333333333273,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
170.0853,0.8254666666666234,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
170.5168,0.7833845625241729,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
170.8912,0.6993674409599352,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
171.1177,0.855572299651637,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
171.5175,0.7817439895470734,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
171.8476,0.7910323267525147,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
172.1532,0.7234421118850514,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
172.5252,0.6903106368566225,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
172.9557,0.7800714672860874,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
173.6978,0.8254917150591319,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
173.9593,0.7652829752228414,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
174.1712,0.890429103754519,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
174.4456,0.7604202768103232,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
174.8826,0.9159893921799527,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
175.1117,0.8753739063106937,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
175.3493,0.8312129887720111,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
175.7999,0.7881624274101189,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
176.109,0.8057315427800634,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
176.3348,0.9137723093295435,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
176.6318,0.9452698412691045,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
177.0338,0.8414000000007084,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
177.3188,0.8498000000003809,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
177.7048,0.8049999999994858,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
178.0996,0.8456000000003221,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
178.5369,1.0247999999993453,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
178.8821,0.9170000000003569,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
179.3162,0.994278442229122,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
179.7718,0.9016752860842402,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
180.1985,0.9303070321148385,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
180.6342,1.0557684108523293,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
180.9178,1.0006473883348126,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
181.189,0.9156496400882472,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
181.4095,1.0531707918047188,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
181.6428,0.9037015503873751,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
181.8891,1.0201380583247992,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
182.263,1.0778095699517443,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
182.5564,1.0756659376152533,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
182.7735,1.057712670726934,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
183.0077,1.0453598098928356,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
183.225,0.9820557032114328,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
183.4552,1.1883891288296762,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
183.7838,1.1929382152097154,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
184.1169,1.0501543097095047,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
184.446,1.1900458840900698,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
184.6942,1.0680009782207205,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
185.1009,1.0756302325581775,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
185.3323,1.2255432816537875,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
185.5853,1.1099496308601364,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
185.8557,1.0506333333324183,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
186.0833,1.1595666666668385,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
186.3067,1.2670666666668544,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
186.5303,1.1724666666668404,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
186.8443,1.1380666666668353,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
187.1113,1.189666666666843,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
187.3526,1.111549612403384,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
187.5724,1.1360137949250912,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
187.7924,1.1375697233957642,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
188.0083,1.1591758809023922,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
188.3538,1.1650992424245505,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
188.6737,1.2365338883019796,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
188.9983,1.286887262156963,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
189.2841,1.2687674770970754,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
189.6395,1.3041579545459738,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
189.865,1.2480091966165126,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
190.1298,1.3224136187444522,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
190.4034,1.173528514799648,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
190.699,1.3181028805491497,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
190.9556,1.2978634249478356,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
191.1994,1.3197835623685714,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
191.5043,1.2005356236792788,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
191.9097,1.1654722515849916,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
192.1933,1.5482980708239875,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
192.4335,1.376065125087786,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
192.6738,1.3919719785069138,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
193.0411,1.3498013830172486,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
193.3168,1.4722193358009834,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
193.6234,1.4705551180403793,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
193.8776,1.313066631431589,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
194.2373,1.356666666666617,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
194.4875,1.535599999999538,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
194.8522,1.3112946529239529,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
195.2171,1.3991999999995433,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
195.4636,1.2627999999994821,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
195.7719,1.4678298400668859,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
196.0627,1.3517400925925445,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
196.345,1.3640000000012265,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
196.6275,1.4029421548821919,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
196.9367,1.5151630892271446,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
197.2417,1.4027408501683427,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
197.4805,1.508432028619686,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
197.7771,1.6047245538722503,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
198.0695,1.5348572811449066,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
198.3975,1.501806776094242,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
198.7392,1.4874806734006416,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
199.1033,1.5725386195288829,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
199.4545,1.630494234007216,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
199.8237,1.681722424242909,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
200.0953,1.466060126262721,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
200.3849,1.5439445875423952,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
200.648,1.6259097474740356,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
200.9246,1.603261515150669,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
201.2193,1.4196007323225248,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
201.5276,1.509049789562837,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
201.7869,1.691823796295124,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
202.127,1.6244276094284578,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
202.418,1.6723104545462721,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
202.6645,1.3923104797969734,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
202.9066,1.5598057154878475,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
203.1489,1.5449999999997979,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
203.4003,1.5075000000004244,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
203.6518,1.498500000000708,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
203.8945,1.5434999999994925,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
204.2184,1.5524999999996443,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
204.6235,1.609499999999277,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
204.9074,1.6214999999997035,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
205.3628,1.6062607004826752,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
205.7691,1.5919911835756448,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
206.0854,1.5516949275358514,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
206.3567,1.7043080676320495,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
206.6734,1.5593888325289853,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
207.1082,1.78098883252779,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
207.4255,1.7198237359097452,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
207.852,1.6458978502413106,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
208.0835,1.7205264492750552,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
208.4698,1.7581852093396568,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
208.8473,1.6133303542665245,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
209.1022,1.653395998389347,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
209.5076,1.8166362238325506,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
209.9042,1.6066313768117273,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
210.2008,1.7696906280190827,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
210.4292,1.743793993558572,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
210.8313,1.7436856682772612,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
211.1697,1.6261821900160363,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
211.4443,1.6749460305965451,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
211.7008,1.696432632848511,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
211.962,1.7742022463754137,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
212.3289,1.8348258937201882,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
212.595,1.7266080676333337,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
212.9441,1.6146000000004364,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
213.3164,1.7602666666654536,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
213.7166,1.7583411964239914,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
214.0251,1.7440716543314838,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
214.2647,1.7593800724640558,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
214.652,1.8033970860301725,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
214.9151,1.6869546407650589,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
215.1459,1.8017729725552378,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
215.4,1.7118078862170836,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
215.6496,1.870284589884534,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
215.8854,1.8989201125503796,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
216.2464,1.8048622571699284,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
216.5475,1.7933398011091735,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
216.7792,1.8550219626901114,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
217.2384,1.922045883440206,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
217.6376,2.092508603144361,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
218.0326,1.8214277983357796,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
218.4559,2.045791373727493,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
218.6979,1.8429851295108883,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
218.9541,1.8863031066909213,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
219.4155,1.9431838112852147,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
219.8261,1.99568806660652,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
220.1717,1.9418114091883107,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
220.5783,1.9050136293552118,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
220.8871,2.0913966234983974,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
221.1773,1.985418416591211,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
221.4161,1.9300454748707905,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
221.6739,1.9466100832580104,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
221.9224,2.1729666666664635,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
222.387,2.0492000000019743,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
222.6312,2.050766666666528,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
222.8661,2.0679999999999645,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
223.1012,1.9191666666664986,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
223.3505,2.082099999999992,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
223.6,2.0292821513000536,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
223.9249,2.164505821512913,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
224.2313,2.1207268912530655,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
224.5095,2.2725197916669724,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
224.7738,3.5187261155440392,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
225.024,6.9302508126420195,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
225.2838,2.1664438164901356,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
225.7093,2.3166836657806957,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
226.0453,2.702843786939074,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
226.2915,2.2159582668442246,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
226.5805,2.234048758863036,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
226.8602,2.2569247783689343,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
227.1448,1.9918132904850236,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
227.3869,2.207726026891975,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
227.705,2.096544584811421,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
228.033,2.133669400118683,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
228.3897,2.2334820774219355,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
228.7943,2.2303057697998603,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
229.1993,2.263971431738458,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
229.576,2.3069438977553443,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
229.8384,2.2354808215138173,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
230.1249,2.317219658686881,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
230.4928,2.414760010344384,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
230.837,2.4299990617626044,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
231.2007,2.3517417922590145,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
231.603,2.3647999999992444,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
231.8714,2.2159999999990845,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
232.1208,2.3615999999986546,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
232.4134,2.342399999998979,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
232.8552,2.32159999999916,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
233.2686,2.310498554421476,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
233.6919,2.3775999999993425,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
233.9422,2.487257369616819,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
234.3951,2.4169066609997376,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
234.6458,2.3192395762468614,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
235.109,2.3699117559519878,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
235.4664,2.2650525439339937,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
235.9062,2.1523487528363843,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
236.1529,2.4686109906461047,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
236.4191,2.503184941893436,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
236.6902,2.345174759070402,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
237.1021,2.436517835884705,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
237.393,2.4603941397389004,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
237.8784,2.4687737244894072,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
238.1406,2.1505048469386727,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
238.4954,2.525577699829904,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
238.7678,2.430729839852905,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
239.016,2.4675349064628005,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
239.4396,2.6374516085580266,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
239.7125,2.5425067531179217,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
240.1221,2.4417447633223617,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
240.4637,2.608862570862414,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
240.7323,2.5088000000011403,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
240.9815,2.4820394770415577,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
241.2406,2.8140945082204354,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
241.676,2.5434298681956036,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
241.9893,2.510433333331927,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
242.244,2.6166000000004317,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
242.5185,2.5561666666655087,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
242.9992,2.636200000000784,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
243.2545,2.5798490340147353,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
243.5393,2.6924155238106158,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
243.9817,2.743675442175572,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
244.4097,2.672253578230173,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
244.779,2.796274244899201,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
245.1436,2.777361040815379,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
245.5677,2.8570358775523617,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
245.9379,2.649513591836051,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
246.4071,2.861326285713778,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
246.8323,2.6918747278920976,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
247.1242,2.703997102042335,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
247.4262,2.7592190068020184,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
247.7581,2.761386244897631,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
248.0109,2.593436571428286,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
248.4573,2.776529374148909,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
248.7104,2.5370755442174127,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
248.9587,2.7359474489788025,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
249.3265,2.803142034013437,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
249.7243,2.8787790204102452,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
249.998,2.7247464217682773,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
250.3416,2.7956469795916874,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
250.6655,2.7912548843533163,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
251.0245,2.8523664285715733,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
251.3687,2.870072870748443,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
251.6883,2.96833333333322,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
252.008,2.838333333333779,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
252.473,2.898333333333923,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
252.8734,2.950351627448593,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
253.3392,3.000048477124782,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
253.6349,2.9288967843143876,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
253.9709,2.909372483657804,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
254.3624,2.9867490130723704,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
254.8145,3.1050465424839078,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
255.1714,3.029545098039712,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
255.6091,2.8821476535957853,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
256.0824,2.901776549022065,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
256.4957,3.0562024967354606,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
256.8487,3.118126790849974,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
257.1112,2.985460980392774,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
257.4091,3.025068823530433,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
257.687,3.0446549019573803,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
257.9801,3.1367787843147226,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
258.2533,2.8469701764717423,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
258.5367,3.171355111112069,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
258.8303,3.0638348692847925,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
259.1191,2.8251071241817876,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
259.403,3.0530538235294706,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
259.824,3.139504111113268,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
260.1641,3.0782432287602424,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
260.4231,3.1845451111161505,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
260.7687,2.8918331568640565,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
261.1094,3.5138999999994383,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
261.374,3.1857999999996114,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
261.7609,3.1305620457533125,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
262.0564,3.3422000000052305,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
262.551,3.2010999999991343,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
263.0307,3.158599999998633,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
263.5313,3.2758999999994947,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
263.8176,3.291019438156222,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
264.2779,3.1519187971307283,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
264.5595,3.074004059828906,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
264.9334,3.2104567684767016,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
265.2256,3.2848592760185946,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
265.5076,3.3154424333839185,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
265.7796,3.402548629963932,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
266.2417,3.518058691554354,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
266.7659,3.268352086473948,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
267.1774,3.1941276143774266,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
267.6819,3.240835576921106,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
267.9395,3.1639985608376007,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
268.2023,3.361450182255485,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
268.5014,3.453603205131634,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
268.8162,3.153168162394799,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
269.0846,3.210898774507439,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
269.4566,3.408148221469049,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
269.7305,3.175184087481848,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
269.9891,3.4710948215183564,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
270.4652,3.5252842257422925,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
270.8588,3.26469008924159,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
271.3771,3.2955402652062844,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
271.7818,3.3401333333294856,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
272.0621,3.4181333333347084,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
272.353,3.331466666668007,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
272.618,3.3713333333346895,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
272.9456,3.2117717525444736,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
273.3566,3.38866666666803,24.0,560.0,400.0,024_560sccm_TR400_MS.asc
